Customer_ID,Age,Gender,Occupation,Income_Bracket,Family_Size,Marital_Status,Education_Level,Region,Monthly_Revenue,CLTV,Avg_Monthly_Data_Usage_GB,Avg_Call_Duration_Minutes,Monthly_Transactions,Churn_Status,Subscription_Type,Retention_Offers_Availed,Feedback_Score,Preferred_Product_Type,Peak_Usage_Time,Last_Interaction_Days,Number_of_Complaints,Payment_Method,Bill_Payment_Timeliness,Outstanding_Balance,Loyalty_Points,Campaign_Responses,Social_Media_Activity,Network_Complaints,Service_Downtime_Impact
CUST_00413,52,Female,Student,<$50K,1,Single,Master’s,South,181.0626332358024,9767.718263412004,52.11622175324127,32.099494825135295,26,No,Corporate Plan,0,8,Data-Only Plan,Morning,329,2,Credit Card,On Time,87.12306712043244,61,2,Low,2,Medium
CUST_00414,27,Male,Student,<$50K,2,Single,High School,East,836.8244237660862,16780.400057639305,177.99814147220485,8.675223773298697,30,No,Corporate Plan,2,7,Voice-Data Plan,Night,103,6,Net Banking,On Time,267.24294083679365,484,9,Moderate,4,Medium
CUST_00415,23,Female,Retired,<$50K,4,Divorced,Master’s,East,598.3724692933728,15406.316469827916,198.0818678164159,53.16847294911343,30,No,Corporate Plan,4,7,Data-Only Plan,Night,80,1,Debit Card,On Time,430.0369060014408,161,4,High,9,Low
CUST_00416,63,Female,Professional,$50K–$100K,3,Single,PhD,East,749.8772095439373,13606.461063795148,76.96531540629883,32.086947832162245,6,Yes,Postpaid,2,3,Voice-Data Plan,Afternoon,264,4,Debit Card,Late by <5 Days,352.8909009553872,505,7,Low,2,Low
CUST_00417,55,Male,Student,<$50K,3,Single,High School,South,881.9496295924598,10772.62027509169,155.3500913844066,55.755741980921044,28,No,Family Plan,4,7,Voice Plan,Afternoon,344,1,Net Banking,Late by <5 Days,268.9126119095826,741,8,High,2,Low
CUST_00418,26,Male,Retired,<$50K,4,Married,Master’s,West,524.7461751600906,11060.006936904536,62.80172017089712,48.878956719338795,47,Yes,Postpaid,2,7,Voice Plan,Morning,270,6,Debit Card,Late by >5 Days,296.68904742785855,134,5,Moderate,3,Low
CUST_00419,21,Male,Student,<$50K,3,Single,High School,South,455.1902282457665,17617.8590089418,171.6587673167288,30.98010183789709,20,No,Postpaid,3,7,Data-Only Plan,Night,290,7,Net Banking,Late by >5 Days,107.63862410408848,641,0,Moderate,2,Medium
CUST_00420,43,Female,Unemployed,<$50K,3,Divorced,High School,South,157.52143830890265,19454.607607966685,81.81673681248898,3.384778687029913,24,No,Corporate Plan,2,4,Voice Plan,Evening,135,5,Credit Card,On Time,161.49097719472283,569,4,Low,5,High
CUST_00421,54,Male,Unemployed,<$50K,5,Single,Bachelor’s,South,385.66860840541045,18126.1788960732,170.1804047467048,7.669458695198912,37,No,Prepaid,4,9,Data-Only Plan,Evening,184,5,Debit Card,Late by >5 Days,380.03079198142404,727,8,High,7,High
CUST_00422,35,Female,Student,$50K–$100K,3,Single,PhD,South,812.608115974244,9330.30124648084,118.46055561964293,53.40649838859314,6,No,Corporate Plan,3,10,Voice-Data Plan,Morning,242,1,Debit Card,Late by >5 Days,170.25018006690655,849,1,Low,5,Low
CUST_00423,54,Male,Student,<$50K,5,Married,Bachelor’s,West,151.65724507507718,1718.165622080517,139.3058974813652,33.14492299349071,37,No,Postpaid,4,7,Voice-Data Plan,Afternoon,103,9,Credit Card,Late by <5 Days,282.16035156937284,974,9,Moderate,3,Medium
CUST_00424,39,Male,Student,<$50K,5,Divorced,Master’s,West,885.2691629677324,3319.8190838356595,153.2404582029286,31.503853941061966,19,Yes,Corporate Plan,1,10,Voice Plan,Evening,149,4,Credit Card,On Time,455.61833160415034,736,3,Moderate,7,High
CUST_00425,33,Female,Retired,<$50K,2,Single,Bachelor’s,East,256.091579070955,13307.014818762567,144.74444323376733,57.985058487249,32,Yes,Postpaid,4,9,Voice-Data Plan,Morning,135,2,UPI,Late by <5 Days,48.109703768448306,300,7,High,1,High
CUST_00426,62,Female,Student,$50K–$100K,4,Married,PhD,East,648.3665466568777,17715.817312450305,112.00333725525003,7.227261426640696,19,Yes,Family Plan,3,4,Voice-Data Plan,Afternoon,336,3,Net Banking,Late by >5 Days,303.81999616607834,912,4,High,1,Low
CUST_00427,26,Male,Retired,$50K–$100K,2,Married,PhD,West,228.9872493735198,17328.536644145,108.21425396267662,30.461812372052123,1,No,Postpaid,1,3,Voice-Data Plan,Evening,357,1,Credit Card,Late by <5 Days,334.2370220158161,418,7,Low,1,Low
CUST_00428,40,Female,Unemployed,<$50K,3,Divorced,PhD,South,332.2734039267862,6160.763698551737,57.314063617934586,50.87715150834201,35,No,Corporate Plan,2,10,Data-Only Plan,Morning,175,3,Debit Card,On Time,465.05145364041783,247,8,High,0,Medium
CUST_00429,62,Female,Professional,<$50K,2,Divorced,PhD,North,830.5444880387387,10308.928375360136,71.16567997585517,16.372014296341877,4,No,Corporate Plan,0,8,Voice-Data Plan,Morning,90,9,UPI,On Time,350.53043338599616,116,8,Moderate,3,Medium
CUST_00430,26,Male,Retired,<$50K,2,Married,Master’s,West,330.39818796082255,17582.782455691922,193.48909615659545,44.10987721211717,32,No,Family Plan,4,3,Voice Plan,Morning,123,0,Net Banking,Late by >5 Days,5.317268305440659,31,8,High,1,Low
CUST_00431,43,Male,Professional,$50K–$100K,1,Divorced,PhD,West,360.9729688338423,2176.9757999254252,18.06500075716551,22.632369505833754,21,No,Corporate Plan,0,2,Data-Only Plan,Afternoon,134,1,UPI,On Time,423.454773945374,470,4,Low,3,Medium
CUST_00432,52,Female,Professional,>$100K,5,Married,Bachelor’s,North,576.2994617461484,13906.623697034935,182.2188924757247,16.85821028915844,10,Yes,Corporate Plan,4,3,Voice Plan,Evening,188,9,Net Banking,On Time,181.84015041486418,848,7,High,9,High
CUST_00433,32,Female,Professional,$50K–$100K,1,Divorced,High School,North,737.5919090731292,16822.03617147394,44.40472209373996,5.77708548442267,25,No,Family Plan,3,10,Data-Only Plan,Afternoon,159,0,Credit Card,On Time,422.10061209027856,924,8,Moderate,8,Low
CUST_00434,18,Male,Unemployed,$50K–$100K,4,Married,Master’s,South,782.8478161254127,13599.844650659774,145.69574297822362,30.29837310622453,23,No,Prepaid,4,2,Voice Plan,Morning,180,1,Net Banking,On Time,56.60090397803591,427,2,Moderate,1,Low
CUST_00435,40,Male,Student,<$50K,3,Married,High School,North,578.2295763065489,18564.106130152188,97.5572849808034,51.75186962241099,41,No,Family Plan,0,10,Voice-Data Plan,Morning,284,2,Net Banking,Late by >5 Days,96.48442452724387,901,8,Moderate,8,Medium
CUST_00436,43,Male,Professional,$50K–$100K,5,Single,Master’s,North,869.6791748540717,1535.653006210649,185.66906632154416,51.138578818919825,39,No,Postpaid,4,9,Data-Only Plan,Morning,98,7,Debit Card,Late by >5 Days,93.4533289540443,754,7,Low,6,Low
CUST_00437,56,Female,Professional,<$50K,4,Married,Bachelor’s,West,204.9349007672611,12281.67942902007,25.929766407182992,56.113322690528804,31,Yes,Postpaid,0,1,Voice Plan,Afternoon,138,5,Debit Card,On Time,327.28464057712677,395,5,Low,1,High
CUST_00438,22,Male,Student,$50K–$100K,4,Single,Master’s,South,196.23180422362364,16815.974139848033,159.9364371849715,52.68548955850624,43,No,Prepaid,4,1,Data-Only Plan,Morning,363,2,UPI,On Time,222.75572344581613,587,3,Low,2,Low
CUST_00439,30,Male,Student,<$50K,5,Single,Master’s,North,975.0582756087314,19391.845663866818,21.43608548740636,26.2121128709124,48,Yes,Postpaid,2,6,Data-Only Plan,Night,79,8,Net Banking,Late by >5 Days,13.10743881970139,637,0,High,1,High
CUST_00440,41,Male,Student,$50K–$100K,5,Married,PhD,West,524.8149446875336,5723.459111715356,163.93198610048833,15.242170195547025,16,No,Family Plan,1,6,Voice-Data Plan,Evening,330,3,Net Banking,Late by >5 Days,251.15611984320714,225,6,High,3,High
CUST_00441,43,Male,Unemployed,<$50K,5,Single,Master’s,North,181.12824051673667,5687.8882458368125,70.86476630922762,34.80656970919378,7,No,Family Plan,3,10,Voice-Data Plan,Night,154,1,UPI,On Time,201.38659286759818,149,2,Low,8,Low
CUST_00442,53,Female,Professional,<$50K,3,Single,High School,West,556.286948327824,17822.566490014942,15.652991553359323,1.360376833459669,21,Yes,Postpaid,0,7,Voice Plan,Night,2,3,Credit Card,Late by <5 Days,209.09309356702306,877,6,High,1,Medium
CUST_00443,49,Female,Student,$50K–$100K,3,Married,PhD,South,233.08933660120914,3639.223487958638,86.9420528371054,46.96334722516427,14,No,Family Plan,4,1,Voice-Data Plan,Afternoon,310,4,Credit Card,Late by >5 Days,310.73720005504504,141,7,Low,3,High
CUST_00444,42,Male,Retired,<$50K,3,Married,Bachelor’s,North,70.191267659674,12681.881261967694,162.38637839162416,28.909355277600262,30,No,Family Plan,2,6,Voice Plan,Night,170,8,UPI,Late by <5 Days,206.2810613457731,336,3,High,9,High
CUST_00445,33,Female,Professional,$50K–$100K,3,Single,Bachelor’s,South,54.819600325896964,10895.827347314316,62.943235370076664,31.275329386710904,1,No,Postpaid,1,7,Voice Plan,Evening,183,0,Net Banking,Late by >5 Days,457.27910410044996,18,8,High,0,High
CUST_00446,25,Male,Retired,<$50K,1,Single,Bachelor’s,South,367.62471135474516,16313.977387271423,61.17386756272652,55.35634928274542,49,No,Corporate Plan,2,5,Voice-Data Plan,Morning,206,6,Debit Card,Late by >5 Days,77.6295255714537,592,6,Low,3,High
CUST_00447,29,Female,Student,$50K–$100K,4,Single,PhD,North,956.1111714678575,7134.788822941099,28.339455874486006,17.47129794280955,36,No,Prepaid,4,8,Voice-Data Plan,Evening,79,4,Credit Card,On Time,207.6468078436105,698,0,Moderate,2,Medium
CUST_00448,43,Female,Retired,<$50K,2,Married,PhD,East,699.6328046218198,3929.400408901363,120.63128736638998,14.78116772500374,7,No,Corporate Plan,3,4,Data-Only Plan,Afternoon,60,9,UPI,Late by >5 Days,468.2731302832569,867,4,High,2,High
CUST_00449,44,Male,Retired,$50K–$100K,5,Married,High School,West,276.2874990803865,1949.106812436133,30.199801989708718,41.74753181374372,39,No,Prepaid,4,8,Data-Only Plan,Morning,57,7,Net Banking,On Time,475.8652425849247,295,9,High,2,Low
CUST_00450,32,Female,Retired,$50K–$100K,3,Divorced,High School,West,875.0121703905716,7439.160825318847,26.230521052075595,46.66676965799933,43,No,Prepaid,2,4,Voice-Data Plan,Afternoon,190,9,Debit Card,Late by <5 Days,91.98390681303763,474,6,High,6,High
CUST_00451,48,Female,Professional,$50K–$100K,3,Divorced,PhD,North,899.1640727762656,14713.238311603942,37.384571677381985,38.68058715826679,1,No,Postpaid,0,8,Data-Only Plan,Evening,0,1,UPI,On Time,49.49180317785912,526,5,Low,9,Medium
CUST_00452,33,Female,Retired,<$50K,3,Married,PhD,East,790.2119470985449,16115.889819234631,34.851337683708536,13.807917008709833,30,No,Family Plan,4,1,Voice-Data Plan,Afternoon,242,6,Debit Card,Late by <5 Days,191.0228587479463,926,4,Low,2,High
CUST_00453,62,Female,Retired,$50K–$100K,5,Married,PhD,North,736.2595860763824,3918.5129870963888,20.06286927586116,58.14690297882888,49,No,Corporate Plan,3,6,Voice-Data Plan,Night,350,9,UPI,Late by >5 Days,217.33854807621438,30,3,Moderate,9,Medium
CUST_00454,56,Male,Student,<$50K,2,Single,PhD,East,714.822014072813,9532.727310874327,11.395314115150448,52.814198426610446,45,No,Postpaid,2,7,Data-Only Plan,Evening,0,2,Credit Card,Late by <5 Days,403.9176774508828,642,8,Low,4,High
CUST_00455,58,Male,Student,>$100K,1,Divorced,Bachelor’s,East,466.74190774798143,14285.2942950697,192.39281450660562,17.38824723441777,36,Yes,Corporate Plan,4,3,Voice-Data Plan,Night,27,7,Debit Card,On Time,493.8726389317761,584,7,Moderate,7,High
CUST_00456,61,Male,Student,$50K–$100K,5,Divorced,Master’s,South,522.0062283099709,1672.2123770487683,131.6098310405934,24.794465440345576,4,No,Corporate Plan,2,9,Voice Plan,Afternoon,3,3,UPI,Late by >5 Days,112.07912236102369,199,3,High,1,Low
CUST_00457,41,Female,Unemployed,$50K–$100K,3,Married,Master’s,West,949.257419146778,18725.445918283,38.82914889527447,57.460502106084284,5,No,Prepaid,4,5,Voice Plan,Night,18,0,Credit Card,On Time,122.07419971119099,658,8,Low,5,High
CUST_00458,60,Female,Student,<$50K,3,Divorced,PhD,North,546.7540121907405,15180.570024894007,174.63720892441827,19.342957011034883,30,Yes,Prepaid,0,4,Voice Plan,Evening,120,7,Net Banking,Late by <5 Days,222.61627923347766,454,4,High,3,Low
CUST_00459,50,Female,Professional,$50K–$100K,2,Single,High School,North,317.9425547514717,3466.559074379061,178.70971945950657,34.46029139744544,38,No,Prepaid,3,6,Voice Plan,Night,258,4,UPI,Late by <5 Days,334.61871781332025,277,7,High,6,High
CUST_00460,38,Female,Retired,<$50K,5,Single,High School,East,130.57918281871125,16172.654879938627,113.97676093265056,19.13497818251205,22,No,Family Plan,1,7,Voice Plan,Afternoon,0,0,Credit Card,On Time,439.1788411126824,103,5,Moderate,3,Low
CUST_00461,30,Male,Unemployed,$50K–$100K,2,Divorced,Bachelor’s,South,472.526821591492,2372.7612002769088,21.567170254939956,42.22816209470405,21,No,Prepaid,4,2,Voice-Data Plan,Night,16,4,Net Banking,Late by <5 Days,8.647802114961689,223,8,Moderate,6,Medium
CUST_00462,37,Male,Retired,<$50K,1,Divorced,High School,North,623.3571388224074,7234.823197773231,1.5781240863613908,39.8457056344244,10,Yes,Corporate Plan,0,9,Data-Only Plan,Afternoon,176,9,UPI,On Time,415.1814089475425,740,0,High,3,Medium
CUST_00463,28,Female,Retired,<$50K,5,Divorced,High School,North,281.5853570954686,11560.443969758833,73.0647670557255,42.31697478406084,33,Yes,Prepaid,2,8,Voice-Data Plan,Morning,287,3,Net Banking,On Time,251.13737482135707,593,1,High,9,Low
CUST_00464,26,Male,Professional,<$50K,3,Single,Master’s,East,332.74113620764325,18668.943799236993,184.25007429320414,29.336261991693338,11,No,Postpaid,4,6,Data-Only Plan,Night,109,8,Net Banking,Late by <5 Days,236.82464704364688,707,5,High,5,Medium
CUST_00465,59,Female,Student,$50K–$100K,4,Married,High School,East,357.3867198244467,14140.597656725668,17.9872069979986,28.02392663067744,26,No,Postpaid,2,9,Voice-Data Plan,Afternoon,165,1,UPI,On Time,244.62209889035057,679,9,Moderate,1,Low
CUST_00466,33,Female,Retired,<$50K,1,Married,Master’s,South,722.5186225830153,2202.678014848411,179.3882644740866,6.803456779984958,31,No,Prepaid,4,7,Voice-Data Plan,Evening,281,6,UPI,Late by >5 Days,475.9460969955695,508,7,Moderate,1,Low
CUST_00467,19,Female,Retired,<$50K,2,Single,PhD,East,875.281971781568,10905.536879605968,139.80061114630337,5.1041287426608095,43,No,Postpaid,4,1,Voice-Data Plan,Evening,126,4,Debit Card,Late by <5 Days,189.42102832022613,921,6,Moderate,2,High
CUST_00468,39,Male,Retired,<$50K,4,Single,High School,South,864.3863386531877,12895.087511288037,63.78283110518084,40.782386403042764,19,Yes,Family Plan,2,2,Data-Only Plan,Night,232,9,Net Banking,Late by >5 Days,251.38135964493264,758,9,Low,2,High
CUST_00469,54,Male,Retired,<$50K,2,Married,PhD,South,329.3331478456661,16887.713970557637,14.741882431527886,14.654854594496012,26,No,Postpaid,0,4,Voice Plan,Afternoon,92,4,Net Banking,Late by >5 Days,256.5197851025662,90,2,High,6,Low
CUST_00470,60,Female,Student,>$100K,5,Divorced,Master’s,West,762.2299972717374,14547.088208525221,96.63360504416737,16.365696987971575,4,No,Family Plan,3,3,Voice Plan,Morning,236,6,Debit Card,Late by >5 Days,479.88870606983363,557,5,Low,0,Low
CUST_00471,48,Male,Professional,$50K–$100K,3,Single,Bachelor’s,East,769.406965197166,9539.198271163297,181.0145131964993,35.633971597509834,12,No,Family Plan,2,3,Voice Plan,Night,250,7,Debit Card,Late by <5 Days,126.97857662148321,415,2,High,6,Low
CUST_00472,27,Male,Unemployed,$50K–$100K,3,Divorced,PhD,South,218.98476259129993,19864.020629666327,7.254055352961657,5.007415200096775,7,Yes,Corporate Plan,0,5,Voice Plan,Evening,142,0,Debit Card,Late by <5 Days,274.87011344233787,559,3,Low,3,Medium
CUST_00473,31,Female,Retired,$50K–$100K,1,Single,High School,North,432.95826665647877,13027.000490358621,72.41905943329266,20.84620546057401,10,No,Prepaid,1,9,Data-Only Plan,Evening,301,1,Credit Card,On Time,216.38452298133387,945,1,High,2,Low
CUST_00474,28,Female,Professional,$50K–$100K,2,Married,Master’s,East,72.98860543014388,13805.584379968335,163.51811105618015,18.01497952204238,48,No,Family Plan,4,9,Data-Only Plan,Afternoon,136,6,Credit Card,On Time,440.2409521784159,457,0,Low,0,Medium
CUST_00475,54,Female,Unemployed,<$50K,3,Married,PhD,East,590.7988433740842,9751.913039104094,71.81531373860219,16.489188660080536,34,No,Family Plan,2,3,Data-Only Plan,Night,170,9,Net Banking,On Time,52.19286279686103,473,8,Moderate,3,Low
CUST_00476,21,Female,Student,$50K–$100K,2,Divorced,Master’s,South,802.6164740661991,13125.719124487023,167.0142998333817,31.572565230387564,16,No,Postpaid,4,9,Data-Only Plan,Night,329,4,Debit Card,Late by >5 Days,321.597407125666,150,0,High,3,Medium
CUST_00477,33,Male,Professional,>$100K,4,Divorced,High School,North,438.53942013562823,6471.213640094203,37.323151224644995,37.96564354163348,21,No,Family Plan,0,3,Voice-Data Plan,Evening,221,3,Credit Card,On Time,404.8654100118808,958,8,High,4,Medium
CUST_00478,38,Male,Professional,<$50K,1,Single,High School,South,662.2040865093696,17361.265348916073,141.0606739135557,23.040657344718905,44,No,Corporate Plan,1,6,Voice Plan,Night,349,2,Credit Card,On Time,320.6344510699008,8,6,Low,0,High
CUST_00479,60,Male,Professional,<$50K,4,Single,PhD,North,249.90106821861437,4296.396637489679,149.21323938459423,46.67316960273358,22,No,Prepaid,1,10,Voice Plan,Evening,243,3,Debit Card,Late by >5 Days,40.13340709039353,423,5,Moderate,9,High
CUST_00480,42,Male,Student,<$50K,4,Married,Bachelor’s,West,286.30549477417946,12943.056551735011,43.812923119829236,20.073924858344068,3,No,Prepaid,4,9,Voice-Data Plan,Afternoon,291,2,Debit Card,Late by <5 Days,206.42064026512696,491,6,High,0,Medium
CUST_00481,45,Female,Unemployed,<$50K,3,Single,PhD,East,332.63885067247503,2590.5988465363353,123.9882425617754,15.849468356050616,10,No,Family Plan,3,8,Voice Plan,Night,108,0,Net Banking,Late by <5 Days,90.37045367326024,994,8,Moderate,6,Medium
CUST_00482,63,Female,Student,>$100K,1,Divorced,Master’s,South,126.2035828917963,6594.533278453124,167.69405094992396,56.94597539534842,4,No,Family Plan,3,4,Data-Only Plan,Afternoon,216,5,Debit Card,Late by <5 Days,205.7194740585681,368,8,Moderate,5,High
CUST_00483,60,Male,Unemployed,$50K–$100K,2,Single,Master’s,North,56.63539708799788,14028.757923735942,110.0841004729979,51.88817602743763,45,Yes,Postpaid,4,6,Voice Plan,Night,91,3,Credit Card,Late by >5 Days,319.83564714662407,664,9,Low,0,High
CUST_00484,49,Female,Professional,>$100K,1,Married,Master’s,West,711.5847626569995,13172.177911378416,20.11260907913756,8.819657364419918,3,No,Corporate Plan,0,6,Voice Plan,Afternoon,92,6,UPI,Late by <5 Days,342.4209407911813,284,6,Moderate,2,Low
CUST_00485,48,Female,Professional,$50K–$100K,1,Single,PhD,East,231.89294092979398,16873.57999337365,185.40306130695288,41.277255690183914,9,No,Family Plan,2,1,Voice-Data Plan,Night,153,2,Debit Card,Late by <5 Days,33.95541204031327,850,3,High,6,High
CUST_00486,39,Female,Professional,>$100K,2,Single,PhD,North,427.7089015246281,17988.720362126875,78.60993442482054,48.81769057408646,33,Yes,Family Plan,1,5,Data-Only Plan,Afternoon,20,4,UPI,Late by >5 Days,495.7261798014993,531,7,High,7,Low
CUST_00487,18,Male,Unemployed,<$50K,1,Single,PhD,East,571.0667069001641,15384.909304958937,188.4923034279752,51.74980119068427,39,Yes,Prepaid,3,2,Voice Plan,Afternoon,205,5,Net Banking,On Time,212.33679820277084,177,2,Moderate,6,High
CUST_00488,26,Female,Professional,<$50K,3,Divorced,PhD,West,755.3354764525478,4428.603932658609,138.99727482589392,48.02826858941729,21,Yes,Prepaid,4,5,Voice Plan,Morning,56,7,Net Banking,Late by >5 Days,134.5018386488356,254,6,High,9,High
CUST_00489,40,Male,Student,$50K–$100K,4,Married,Bachelor’s,West,87.83221717160356,18290.32075341605,138.31809202399975,7.181482898206811,47,Yes,Postpaid,3,4,Voice Plan,Night,180,8,Credit Card,Late by <5 Days,198.78448163813812,516,2,High,1,Medium
CUST_00490,29,Female,Unemployed,<$50K,2,Divorced,PhD,West,961.1377204731158,18357.65439796823,151.43232798445243,23.248352662051786,33,No,Postpaid,1,10,Voice Plan,Afternoon,305,7,Debit Card,Late by >5 Days,151.9005895816789,25,5,Moderate,0,Low
CUST_00491,55,Female,Student,$50K–$100K,1,Single,High School,West,775.7669867225493,15297.283441981022,6.334846857663683,55.391031470786096,41,No,Postpaid,0,1,Voice-Data Plan,Evening,274,1,Debit Card,Late by <5 Days,244.38898786830677,756,5,Low,2,High
CUST_00492,26,Male,Professional,<$50K,3,Single,High School,South,792.0148858047583,5717.663250435777,82.05636765767375,46.80423855238795,36,No,Family Plan,2,2,Data-Only Plan,Night,355,4,Debit Card,Late by <5 Days,100.26573745280342,786,4,High,9,High
CUST_00493,64,Male,Professional,$50K–$100K,4,Single,Master’s,East,872.8392543499256,13650.46204147065,123.52383792555659,17.520605235347986,30,No,Family Plan,3,5,Voice Plan,Afternoon,163,3,Credit Card,On Time,233.3329020556763,349,1,Low,0,Medium
CUST_00494,32,Female,Retired,<$50K,4,Divorced,Master’s,South,614.5154968787936,8134.949131737684,7.354330065530702,5.615016395736895,46,No,Prepaid,4,3,Voice Plan,Afternoon,320,4,Net Banking,On Time,463.4135140453083,624,3,High,0,High
CUST_00495,58,Male,Professional,$50K–$100K,1,Single,Master’s,East,662.0429302740761,3918.2251079232087,141.15258736904664,32.168770884729554,42,No,Prepaid,1,9,Voice-Data Plan,Night,305,2,Net Banking,On Time,421.95006499335733,447,5,High,0,Medium
CUST_00496,56,Male,Retired,$50K–$100K,2,Married,High School,North,869.4693288789543,18502.313324083654,195.81311681235078,51.41788925510547,19,No,Prepaid,0,10,Voice Plan,Evening,278,5,Net Banking,On Time,106.51995250696817,891,0,Low,0,High
CUST_00497,44,Male,Retired,<$50K,2,Divorced,Master’s,North,185.35893855092024,1325.4346100712344,194.05462528525499,39.33027902622397,28,No,Prepaid,2,3,Data-Only Plan,Afternoon,285,2,Credit Card,On Time,290.2817587475133,481,8,Low,3,High
CUST_00498,44,Female,Unemployed,$50K–$100K,3,Single,High School,South,521.2468375957544,1893.784326749957,183.78457928759116,59.69055792739456,31,Yes,Prepaid,3,3,Voice-Data Plan,Afternoon,204,0,Net Banking,On Time,147.18687416487975,324,3,Moderate,8,Medium
CUST_00499,47,Female,Retired,<$50K,1,Married,PhD,East,96.92916424715065,2990.0285521865417,183.705805228726,49.18196089509549,4,No,Postpaid,1,1,Voice Plan,Night,261,7,Credit Card,On Time,287.0961844027972,312,7,Low,3,Low
CUST_00500,37,Male,Unemployed,$50K–$100K,3,Single,Master’s,East,221.06600548264348,2775.9171709083266,148.787645318313,13.103503506472968,49,No,Postpaid,1,5,Data-Only Plan,Night,71,2,Credit Card,On Time,454.60635000643737,153,5,High,9,Low
