Customer_ID,Age,Gender,Occupation,Income_Bracket,Family_Size,Marital_Status,Education_Level,Region,Monthly_Revenue,CLTV,Avg_Monthly_Data_Usage_GB,Avg_Call_Duration_Minutes,Monthly_Transactions,Churn_Status,Subscription_Type,Retention_Offers_Availed,Feedback_Score,Preferred_Product_Type,Peak_Usage_Time,Last_Interaction_Days,Number_of_Complaints,Payment_Method,Bill_Payment_Timeliness,Outstanding_Balance,Loyalty_Points,Campaign_Responses,Social_Media_Activity,Network_Complaints,Service_Downtime_Impact,Segment
CUST_00394,40,Female,Unemployed,<$50K,2,Married,Bachelor’s,West,243.48378088405065,17434.289497188838,110.54388364348516,45.26538685115161,11,No,Corporate Plan,1,6,Data-Only Plan,Evening,32,3,Debit Card,Late by <5 Days,216.17799607338236,256,5,Low,8,Low,Low-Value
CUST_00395,32,Female,Student,$50K–$100K,4,Single,Master’s,West,361.17455692112577,5739.705881571414,158.21295347041652,17.19589373691762,2,No,Prepaid,1,3,Data-Only Plan,Evening,0,9,UPI,On Time,495.8497305092813,857,4,High,8,Medium,Mid-Value
CUST_00396,45,Female,Unemployed,$50K–$100K,4,Single,Master’s,East,569.3509923443244,14625.290800971678,64.27852771672664,37.85517448273929,26,Yes,Prepaid,2,6,Voice Plan,Evening,203,2,UPI,On Time,463.7806744095211,155,2,High,5,Medium,High-Value
CUST_00397,51,Female,Unemployed,$50K–$100K,2,Single,PhD,North,596.6389179218409,17266.517481261126,116.36650206070422,5.788689243359157,36,Yes,Prepaid,1,3,Voice Plan,Evening,5,5,Net Banking,On Time,153.86209468218547,564,3,Moderate,1,Low,High-Value
CUST_00398,19,Female,Unemployed,$50K–$100K,2,Single,Master’s,East,71.03440169899798,7778.605520842179,69.7793737217039,27.679946267108782,33,No,Postpaid,0,8,Data-Only Plan,Afternoon,296,7,UPI,Late by >5 Days,55.79696238333359,441,6,Moderate,6,Medium,Low-Value
CUST_00399,49,Male,Retired,$50K–$100K,3,Single,Bachelor’s,North,947.8584793182084,15391.824463563637,163.33811152238633,44.60639389758423,47,No,Prepaid,2,4,Voice Plan,Morning,4,8,Net Banking,Late by >5 Days,419.8823620193015,840,3,Moderate,2,High,High-Value
CUST_00400,40,Male,Student,$50K–$100K,4,Divorced,PhD,South,711.7959076565205,6606.374636021878,93.87889065982212,41.5043226395519,13,No,Postpaid,1,10,Data-Only Plan,Night,79,5,Net Banking,Late by >5 Days,498.58512571286224,955,8,Moderate,6,Medium,Mid-Value
CUST_00401,39,Male,Professional,>$100K,4,Married,High School,North,520.9185627202964,6678.285569921585,16.26784254372416,49.089253939872606,40,No,Family Plan,0,6,Voice Plan,Night,273,4,Debit Card,Late by >5 Days,146.30444701982276,698,9,Moderate,8,High,Mid-Value
CUST_00402,42,Female,Professional,<$50K,3,Divorced,High School,East,936.4708726878928,3034.0863925295357,34.04445177482574,52.76967546958696,25,No,Prepaid,4,9,Voice-Data Plan,Morning,176,1,Net Banking,Late by >5 Days,178.89246292088313,875,1,Low,9,High,Mid-Value
CUST_00403,39,Male,Student,<$50K,1,Single,PhD,East,467.1407869882871,9361.102883678575,13.159828856306826,46.617826574266736,4,No,Corporate Plan,1,2,Voice Plan,Morning,337,1,UPI,Late by <5 Days,470.8165907426015,661,4,Low,9,High,Mid-Value
CUST_00404,39,Female,Retired,<$50K,3,Single,Bachelor’s,North,981.4137917568532,14864.526223451025,100.36128625685072,40.62367683339663,42,No,Prepaid,0,2,Voice-Data Plan,Morning,320,8,UPI,Late by >5 Days,355.5647590015449,775,7,Low,1,Medium,High-Value
CUST_00405,59,Female,Retired,$50K–$100K,5,Single,High School,West,536.6705193813109,18864.195305854413,22.161122172297205,2.871627017145838,19,No,Family Plan,3,7,Voice Plan,Evening,338,1,Credit Card,On Time,147.8191658898181,761,4,Moderate,5,High,Low-Value
CUST_00406,23,Female,Unemployed,$50K–$100K,4,Single,High School,South,158.5714814980805,12472.142846652823,23.71385389261679,32.5630337311572,18,No,Family Plan,3,2,Voice Plan,Afternoon,135,1,UPI,Late by >5 Days,290.52324564195754,944,9,Low,5,High,Low-Value
CUST_00407,32,Male,Student,<$50K,2,Married,Master’s,South,776.5609238363133,17399.575216979043,188.26860374763703,3.224165769976315,37,Yes,Prepaid,0,2,Data-Only Plan,Afternoon,24,2,Credit Card,On Time,472.1147896821281,809,7,Low,8,Medium,High-Value
CUST_00408,60,Female,Student,>$100K,5,Single,Master’s,East,694.9528388239485,16627.398336514314,174.65835936303503,48.67600120984533,30,Yes,Family Plan,2,4,Voice Plan,Afternoon,324,2,Net Banking,Late by >5 Days,405.9065534728893,922,7,Low,8,High,High-Value
CUST_00409,54,Male,Professional,<$50K,4,Married,Bachelor’s,West,784.3373852403074,4293.518006530336,90.96523276546183,19.922746943137497,19,No,Postpaid,2,9,Voice Plan,Evening,182,3,UPI,Late by >5 Days,370.9163568643298,934,8,Low,4,Medium,Mid-Value
CUST_00410,50,Female,Student,>$100K,3,Single,PhD,North,953.869927289397,10230.53114934,197.17525884919093,34.18333307295733,23,No,Postpaid,1,8,Voice-Data Plan,Afternoon,167,6,Debit Card,On Time,368.4981558635112,722,9,High,4,Low,High-Value
CUST_00411,25,Male,Retired,<$50K,5,Married,Bachelor’s,South,787.6648375184673,3221.547174982438,1.0371191059619598,17.487273131815254,16,No,Prepaid,3,2,Voice Plan,Evening,337,8,Debit Card,On Time,89.01016214613516,24,5,Moderate,8,High,Mid-Value
CUST_00412,61,Male,Student,<$50K,4,Divorced,PhD,West,630.7697721058146,13960.910069671065,123.18191179840537,47.16750851843732,1,No,Postpaid,2,8,Data-Only Plan,Afternoon,177,1,Debit Card,On Time,412.3406196139682,805,3,Moderate,7,Medium,High-Value
CUST_00413,61,Female,Professional,<$50K,1,Single,High School,South,864.4434572427989,19048.09369667544,123.66920729700216,53.30364907187225,12,No,Postpaid,2,4,Voice-Data Plan,Morning,94,3,Net Banking,On Time,138.05931622172906,852,2,High,6,Low,High-Value
CUST_00414,22,Male,Unemployed,<$50K,1,Married,Master’s,West,689.584117386805,3604.699703496373,92.03116811810776,24.51990715857077,24,No,Corporate Plan,3,2,Data-Only Plan,Night,32,8,Net Banking,Late by <5 Days,465.1833289507648,663,4,Low,7,High,Mid-Value
CUST_00415,56,Male,Professional,<$50K,2,Divorced,Bachelor’s,West,437.7131039846269,14943.779485248286,79.99264661392428,51.91242121714835,34,No,Prepaid,4,10,Data-Only Plan,Night,110,1,Credit Card,On Time,182.31999550689147,535,5,Low,5,High,Low-Value
CUST_00416,21,Female,Professional,<$50K,4,Single,Bachelor’s,East,891.3387760296846,13012.52486648936,91.62124396064092,16.75742543992361,8,No,Family Plan,2,7,Data-Only Plan,Evening,145,9,Debit Card,Late by >5 Days,428.8301985211282,763,2,Low,2,Medium,High-Value
CUST_00417,23,Female,Unemployed,$50K–$100K,1,Single,PhD,South,260.8054377451542,12088.495703153894,83.57712677985641,32.5449944614559,18,No,Prepaid,0,6,Data-Only Plan,Afternoon,230,0,Credit Card,Late by >5 Days,133.11674725890072,59,1,Moderate,6,Low,Low-Value
CUST_00418,62,Female,Professional,$50K–$100K,3,Single,PhD,North,728.909211163288,8412.284459078444,146.3680030189776,51.666924360483534,48,No,Postpaid,1,10,Voice-Data Plan,Night,271,9,Credit Card,Late by <5 Days,257.26346829112026,466,6,Moderate,7,Medium,High-Value
CUST_00419,49,Female,Professional,<$50K,4,Married,Bachelor’s,East,887.4852821937191,7747.501307322439,27.93573155968353,20.22699921433163,5,No,Corporate Plan,2,5,Voice Plan,Morning,335,7,UPI,On Time,53.44264774453029,433,4,Moderate,7,High,Mid-Value
CUST_00420,47,Female,Student,$50K–$100K,3,Married,PhD,East,744.7506937181314,1859.7345913588688,40.3302048976349,57.28849363960706,26,No,Prepaid,2,1,Data-Only Plan,Morning,37,8,UPI,Late by >5 Days,330.059451498087,878,8,Moderate,0,High,Mid-Value
CUST_00421,64,Male,Student,$50K–$100K,3,Divorced,Bachelor’s,North,712.4116481011641,5140.265456788256,36.923127450092295,8.190890605101634,30,No,Prepaid,4,2,Voice-Data Plan,Morning,134,6,Debit Card,Late by <5 Days,418.0396375834192,65,2,Moderate,6,High,Mid-Value
CUST_00422,52,Male,Unemployed,<$50K,1,Married,Bachelor’s,East,765.0063793682442,1288.3607634497112,53.23164643913165,2.078229113686868,13,No,Postpaid,0,8,Data-Only Plan,Evening,333,7,Net Banking,Late by >5 Days,359.22364065120803,909,7,High,2,High,Mid-Value
CUST_00423,57,Male,Student,<$50K,4,Married,Bachelor’s,West,491.80248588561216,12046.92500605839,105.52642533753507,54.34398580211325,19,No,Postpaid,1,1,Voice Plan,Evening,234,3,UPI,Late by <5 Days,261.62925646932865,564,5,Moderate,1,Low,High-Value
CUST_00424,33,Female,Student,<$50K,5,Single,High School,West,880.4621480491746,3011.211481680268,23.130540720305525,5.050271302724462,29,No,Prepaid,2,3,Voice-Data Plan,Afternoon,318,3,Net Banking,Late by <5 Days,22.557939300729743,927,3,Low,1,Low,Mid-Value
CUST_00425,30,Female,Professional,<$50K,1,Single,PhD,South,243.26465137928665,17587.368486564606,173.76568976997433,59.52146256090201,3,No,Postpaid,1,2,Voice-Data Plan,Morning,344,1,Credit Card,On Time,466.7205035854293,105,8,Moderate,7,Medium,Low-Value
CUST_00426,59,Male,Retired,$50K–$100K,1,Single,Master’s,South,171.01709520032233,10939.71739324614,60.17494473038599,57.13241485676726,26,Yes,Postpaid,3,5,Voice Plan,Afternoon,159,7,Credit Card,Late by <5 Days,352.7447742893173,95,4,High,8,Medium,Low-Value
CUST_00427,47,Male,Student,<$50K,4,Single,Master’s,North,321.23334111258595,14294.10827211546,33.34505950627286,9.08423369214292,40,No,Postpaid,2,4,Voice-Data Plan,Afternoon,37,1,Credit Card,Late by >5 Days,372.9321191826665,987,9,Low,2,Medium,Low-Value
CUST_00428,36,Female,Retired,$50K–$100K,4,Single,PhD,South,554.9985269362435,8806.284744969433,135.4486406100504,32.717492915861385,12,No,Postpaid,2,7,Voice Plan,Morning,149,8,Credit Card,Late by >5 Days,397.3402877554036,687,5,High,2,High,Mid-Value
CUST_00429,34,Male,Student,$50K–$100K,3,Single,Bachelor’s,West,535.0337056388712,11651.016371019923,8.579173819264536,11.910297550561516,2,Yes,Postpaid,3,5,Voice-Data Plan,Afternoon,307,3,Debit Card,On Time,373.87171296380535,550,8,Low,5,Medium,Low-Value
CUST_00430,36,Female,Student,<$50K,4,Single,Master’s,North,829.5688197927573,18910.52436236598,124.37374440995868,26.261155208777076,11,Yes,Corporate Plan,4,8,Voice-Data Plan,Night,28,0,Credit Card,On Time,220.5580820491668,167,6,Moderate,9,Low,High-Value
CUST_00431,45,Female,Unemployed,$50K–$100K,3,Divorced,Master’s,North,434.3402235838165,2571.9467528497444,139.94148770462346,4.624082626330128,44,Yes,Postpaid,2,4,Voice Plan,Evening,143,3,UPI,Late by <5 Days,366.81091464397343,41,4,High,0,Medium,Mid-Value
CUST_00432,43,Female,Unemployed,<$50K,1,Divorced,PhD,South,510.1272049769332,5824.817666550227,43.76838974595712,14.211550679998782,28,No,Family Plan,1,6,Voice Plan,Afternoon,75,2,Credit Card,On Time,312.5133939051645,878,1,Low,5,Medium,Mid-Value
CUST_00433,54,Male,Unemployed,>$100K,2,Divorced,Master’s,West,62.699299096425854,15819.77821130034,9.350850615283225,22.43309498753507,18,No,Prepaid,0,4,Voice-Data Plan,Morning,144,5,Net Banking,Late by >5 Days,427.0081668343933,103,3,Moderate,2,Low,Low-Value
CUST_00434,43,Female,Retired,<$50K,5,Divorced,Bachelor’s,North,439.25227462079215,2876.0069307706517,73.36542642497047,26.880202514517237,13,No,Corporate Plan,1,2,Voice-Data Plan,Evening,228,6,UPI,Late by >5 Days,401.2299076686852,844,1,Low,3,Low,Mid-Value
CUST_00435,40,Female,Professional,$50K–$100K,1,Single,PhD,West,665.3855213028249,2437.5609741781063,20.62025181814536,58.6722792343247,37,No,Corporate Plan,4,1,Voice Plan,Evening,63,7,Net Banking,On Time,20.687191233629942,203,2,High,8,High,Mid-Value
CUST_00436,26,Female,Student,$50K–$100K,4,Divorced,Bachelor’s,West,64.73291409526257,7869.286576326733,24.17909208499408,48.664073095354894,22,No,Postpaid,0,1,Voice Plan,Afternoon,346,1,Net Banking,On Time,189.44354516630264,519,9,High,2,Low,Mid-Value
CUST_00437,29,Female,Student,<$50K,5,Single,Master’s,West,316.83786692693155,2751.191210976214,51.59798505752805,44.50718671440482,12,No,Prepaid,1,8,Voice-Data Plan,Night,344,5,Debit Card,On Time,17.358076091947282,974,2,High,0,Low,Mid-Value
CUST_00438,18,Female,Student,$50K–$100K,2,Divorced,Master’s,South,247.55854132492044,12116.49040191786,59.7981170007251,32.68543756977648,2,No,Family Plan,1,4,Voice-Data Plan,Afternoon,268,5,Debit Card,Late by <5 Days,51.03746238304896,281,3,High,2,Medium,Low-Value
CUST_00439,18,Female,Retired,>$100K,2,Married,Bachelor’s,East,89.88615746410882,5299.229765515397,106.4640978632627,50.55986787565626,37,No,Postpaid,3,5,Voice-Data Plan,Night,327,9,Net Banking,Late by <5 Days,300.70536100180567,907,5,Moderate,6,Low,Mid-Value
CUST_00440,64,Male,Unemployed,$50K–$100K,3,Divorced,High School,East,505.2970854188106,18018.261300788075,135.9999852150996,21.020047303686955,7,Yes,Prepaid,4,8,Voice Plan,Evening,183,4,Net Banking,Late by >5 Days,436.9109105811267,42,2,Low,6,High,Low-Value
CUST_00441,51,Female,Professional,$50K–$100K,5,Divorced,Master’s,North,222.6371285667487,15886.501536059875,118.96141723316676,42.825047653625646,26,No,Postpaid,3,7,Voice-Data Plan,Afternoon,260,9,Credit Card,Late by <5 Days,59.912379354633615,946,9,Moderate,4,Medium,Low-Value
CUST_00442,49,Female,Retired,$50K–$100K,3,Single,High School,West,755.9274626498111,14294.398915890048,30.52370712061385,59.63325454731216,26,No,Postpaid,0,8,Data-Only Plan,Morning,267,9,UPI,Late by <5 Days,225.54464373341577,109,0,High,0,High,High-Value
CUST_00443,42,Male,Unemployed,<$50K,1,Divorced,Master’s,South,855.531489575181,12721.936520305537,35.24512045807266,19.56310562717673,24,No,Postpaid,3,8,Voice Plan,Afternoon,168,6,Credit Card,Late by <5 Days,455.4394524032219,986,0,Low,7,Low,High-Value
CUST_00444,57,Female,Retired,<$50K,5,Married,High School,West,568.3059235356905,17405.848876487802,175.87508070879,40.76703455815407,12,No,Postpaid,4,6,Voice-Data Plan,Night,258,2,Debit Card,Late by <5 Days,407.1504918357939,209,8,High,9,High,High-Value
CUST_00445,62,Female,Professional,$50K–$100K,1,Single,High School,West,982.6219753950844,5238.1791693123805,112.1121106977586,50.814576984990566,16,No,Postpaid,2,10,Voice Plan,Night,226,3,Debit Card,Late by >5 Days,259.833948232965,748,8,Moderate,7,High,High-Value
CUST_00446,18,Female,Unemployed,<$50K,3,Single,High School,South,477.9546428970656,17589.068012520325,174.11762874664012,55.03264741768966,23,No,Postpaid,2,2,Data-Only Plan,Afternoon,32,9,Credit Card,On Time,385.78571966441547,867,4,Moderate,9,Low,High-Value
CUST_00447,33,Male,Retired,$50K–$100K,5,Divorced,Bachelor’s,East,537.6997997136698,16000.353670056997,74.937755752655,43.35802876546601,40,No,Postpaid,0,6,Voice Plan,Night,213,8,UPI,Late by >5 Days,261.3468870222685,830,8,Moderate,9,Low,High-Value
CUST_00448,56,Male,Professional,>$100K,3,Single,High School,West,989.7568662598626,15215.055701366024,123.26560147883345,17.732867481611038,9,Yes,Family Plan,2,1,Voice-Data Plan,Evening,49,3,Net Banking,Late by <5 Days,79.04616864142439,48,6,Low,9,Medium,High-Value
CUST_00449,22,Non-Binary,Student,<$50K,5,Single,High School,West,269.9710141667964,11663.857883423558,105.20901979486754,20.25064694256784,32,No,Corporate Plan,3,1,Data-Only Plan,Afternoon,209,2,Credit Card,On Time,62.36805661083955,114,8,Low,1,Medium,Mid-Value
CUST_00450,39,Female,Professional,<$50K,3,Single,High School,East,945.41864269306,5678.639058441402,64.50557447427205,2.2247238953138884,15,No,Family Plan,0,3,Data-Only Plan,Night,28,1,Debit Card,On Time,94.18411603353488,154,6,High,9,Medium,Mid-Value
CUST_00451,46,Male,Student,$50K–$100K,2,Single,Master’s,South,90.6956773631576,9047.41040384603,94.51315903468549,45.89227268261907,37,No,Postpaid,4,3,Voice-Data Plan,Afternoon,38,4,UPI,On Time,175.46104748283977,648,8,Low,2,Low,Low-Value
CUST_00452,20,Female,Retired,<$50K,3,Single,High School,North,474.06754575003504,16077.84243623723,100.99568448855948,3.521636757655131,13,No,Postpaid,0,5,Voice-Data Plan,Afternoon,346,3,Debit Card,Late by >5 Days,465.2646338370093,502,1,Low,3,High,High-Value
CUST_00453,29,Female,Unemployed,$50K–$100K,2,Single,Master’s,East,116.50333652641248,1603.7912027891643,40.95342397657904,52.014488921562,5,No,Family Plan,0,1,Voice-Data Plan,Morning,99,7,UPI,On Time,399.8392068268007,678,7,Moderate,0,High,Mid-Value
CUST_00454,43,Female,Unemployed,<$50K,3,Married,High School,North,742.7730057679609,15858.964616011408,63.68706410296959,8.000976253997788,11,No,Family Plan,1,10,Voice Plan,Afternoon,172,6,UPI,Late by >5 Days,216.4007806131588,832,6,High,3,Medium,High-Value
CUST_00455,33,Female,Retired,$50K–$100K,5,Divorced,High School,North,627.9884890860169,5561.344069263763,158.49054035088815,11.14071421601953,10,No,Corporate Plan,1,6,Voice Plan,Morning,16,5,UPI,Late by >5 Days,246.53835489378704,710,5,Moderate,4,Medium,Mid-Value
CUST_00456,54,Male,Unemployed,<$50K,5,Married,Bachelor’s,East,721.3025502942165,3741.8748137104576,183.2418596513713,29.115061779102003,13,No,Family Plan,0,7,Voice Plan,Night,55,1,Credit Card,Late by <5 Days,132.80472883320743,985,4,High,2,Low,Mid-Value
CUST_00457,39,Male,Unemployed,$50K–$100K,5,Single,Master’s,West,405.7563799696161,3198.325045425741,72.5990246155146,44.5349444949558,41,No,Corporate Plan,2,10,Voice-Data Plan,Morning,225,2,Credit Card,Late by <5 Days,352.17647823606507,70,3,High,9,High,Mid-Value
CUST_00458,46,Male,Student,<$50K,4,Single,High School,North,401.0078373298113,1517.7502270654873,62.08748415959462,9.201130106745584,46,No,Postpaid,1,3,Voice-Data Plan,Morning,45,9,Credit Card,On Time,401.38283573101904,518,6,Low,1,Medium,Mid-Value
CUST_00459,31,Female,Retired,$50K–$100K,1,Divorced,Master’s,North,93.05331501284988,10948.143219207604,39.84423574980463,26.96419342892341,15,Yes,Prepaid,4,4,Voice Plan,Morning,66,8,UPI,On Time,119.45234783378828,711,2,Moderate,5,Low,Low-Value
CUST_00460,45,Male,Professional,<$50K,5,Married,Master’s,South,382.4476925531578,5146.93758118086,136.01974256146568,29.488225190196182,42,No,Prepaid,3,10,Data-Only Plan,Evening,196,8,UPI,Late by <5 Days,20.910811893232683,335,7,Low,7,Medium,Mid-Value
CUST_00461,22,Male,Student,$50K–$100K,2,Divorced,PhD,West,932.8239821489564,19799.203549813,65.29684063160111,13.524852858446888,7,No,Prepaid,1,10,Voice Plan,Morning,141,4,Debit Card,Late by >5 Days,311.9444715814852,66,1,Low,6,Low,High-Value
CUST_00462,64,Male,Retired,$50K–$100K,5,Married,Bachelor’s,North,410.26521032142654,11914.29836157191,197.5621582807385,7.817944224157272,40,No,Prepaid,0,10,Data-Only Plan,Afternoon,322,2,Net Banking,Late by >5 Days,281.2560595676583,492,0,Low,0,High,Low-Value
CUST_00463,47,Female,Student,<$50K,4,Single,Bachelor’s,South,839.7993209108715,3619.820117764198,65.8112756107267,50.34883445615273,28,Yes,Postpaid,2,10,Voice-Data Plan,Morning,22,1,Credit Card,Late by <5 Days,201.06557751443825,649,1,High,3,Low,Mid-Value
CUST_00464,63,Female,Professional,<$50K,2,Divorced,Bachelor’s,West,850.2092295124373,14086.48827541594,79.433073309743,30.645473336003167,32,No,Prepaid,3,10,Voice-Data Plan,Afternoon,93,7,UPI,Late by >5 Days,321.9469708866051,753,8,Moderate,2,Medium,High-Value
CUST_00465,22,Male,Professional,<$50K,4,Divorced,PhD,East,404.57909856027214,18057.12776368478,121.06350504619492,1.8484929230650256,35,Yes,Family Plan,1,3,Voice Plan,Morning,241,5,Debit Card,Late by <5 Days,275.3066489925718,966,4,Moderate,5,Medium,High-Value
CUST_00466,29,Male,Retired,$50K–$100K,2,Single,PhD,East,650.3892463763796,15158.410412022671,160.5351743450697,48.37589677723712,15,No,Family Plan,2,1,Voice Plan,Evening,236,9,Debit Card,Late by <5 Days,125.29078829709638,212,7,Low,8,High,High-Value
CUST_00467,33,Female,Professional,$50K–$100K,3,Divorced,Bachelor’s,South,140.6030221594057,2452.3573597495056,94.4342144037811,58.8668345194605,48,No,Prepaid,2,8,Voice-Data Plan,Night,53,6,Debit Card,On Time,198.8644878113612,180,2,High,8,High,Mid-Value
CUST_00468,43,Male,Student,$50K–$100K,1,Married,PhD,East,148.4946516975627,18021.799442660533,85.10855072400271,36.74964552944059,36,No,Family Plan,2,10,Voice Plan,Morning,137,0,Credit Card,On Time,214.05678487362084,765,6,Moderate,6,Medium,Low-Value
CUST_00469,43,Male,Professional,<$50K,1,Married,PhD,North,96.22478047862764,16084.658331339331,199.13192888536685,30.71879483796017,21,No,Corporate Plan,0,10,Voice-Data Plan,Morning,332,0,Credit Card,Late by <5 Days,440.12399723778185,612,1,Moderate,8,Medium,Low-Value
CUST_00470,38,Male,Student,<$50K,4,Married,PhD,West,601.964338706354,4007.774102006673,3.088234586848944,52.82653591965274,6,No,Postpaid,4,2,Voice-Data Plan,Evening,271,9,Net Banking,On Time,480.4520770644797,862,7,Low,7,Medium,Mid-Value
CUST_00471,56,Male,Student,$50K–$100K,1,Married,Bachelor’s,North,454.7674287447922,1983.9318859235204,179.11799248139792,57.19849059139132,1,No,Prepaid,2,1,Data-Only Plan,Morning,40,1,Debit Card,Late by <5 Days,446.5006811982485,598,6,High,4,High,Mid-Value
CUST_00472,53,Male,Professional,<$50K,4,Single,Bachelor’s,North,570.6307388310281,11588.900930971862,30.67902436200775,45.51767803824517,4,No,Prepaid,3,8,Voice Plan,Afternoon,97,9,Credit Card,Late by >5 Days,359.5890120259898,696,4,Low,8,Medium,Low-Value
CUST_00473,50,Female,Retired,>$100K,4,Divorced,Bachelor’s,East,545.0195309829685,3964.680415459561,157.39912996557376,27.281722854322982,11,No,Postpaid,1,7,Voice-Data Plan,Morning,182,2,Debit Card,Late by >5 Days,292.4963668029109,602,3,Moderate,6,High,Mid-Value
CUST_00474,47,Male,Unemployed,<$50K,4,Married,PhD,North,382.6928415361938,16857.228099310167,123.9683804094133,35.94106256055499,44,No,Family Plan,3,7,Voice Plan,Morning,127,0,UPI,Late by >5 Days,344.6308177329775,247,0,High,4,Medium,Low-Value
CUST_00475,54,Female,Professional,$50K–$100K,1,Single,Bachelor’s,East,693.5997440822993,7808.358476761801,69.02760981412032,42.35518653606196,26,No,Postpaid,0,4,Data-Only Plan,Night,228,4,Debit Card,Late by >5 Days,469.5546103663445,213,4,Low,7,Low,Mid-Value
CUST_00476,40,Male,Student,<$50K,4,Divorced,PhD,West,770.5767868705711,18344.956449994934,174.90111614868266,12.462140689106285,37,No,Postpaid,0,9,Data-Only Plan,Night,316,2,Net Banking,Late by <5 Days,124.99936761191589,358,8,Moderate,6,Low,High-Value
CUST_00477,27,Female,Student,<$50K,1,Divorced,High School,West,63.89684593379193,11748.07527067911,3.568538368217403,27.384860900769844,23,No,Family Plan,3,6,Voice Plan,Morning,85,0,Credit Card,Late by >5 Days,267.56025383670243,248,9,Low,8,Medium,Low-Value
CUST_00478,22,Female,Professional,$50K–$100K,4,Single,PhD,North,246.8801847804344,4470.775300553694,46.11143976290981,49.95945461831982,29,No,Postpaid,4,2,Voice Plan,Evening,255,7,UPI,Late by >5 Days,344.804009500204,637,3,Low,9,Low,Mid-Value
CUST_00479,53,Male,Retired,$50K–$100K,5,Single,Master’s,South,727.5740746791699,3652.3784798362017,113.81166645365766,39.62879556140814,21,No,Family Plan,0,1,Voice-Data Plan,Night,208,5,Credit Card,Late by >5 Days,339.6235006621373,922,8,Low,0,High,Mid-Value
CUST_00480,51,Female,Retired,>$100K,4,Married,Bachelor’s,East,417.28916400214246,11952.976313597324,70.9569097498899,25.261039965499396,48,No,Family Plan,0,1,Data-Only Plan,Morning,214,8,UPI,Late by >5 Days,126.1394797884182,949,1,High,8,Low,Low-Value
CUST_00481,48,Male,Student,<$50K,2,Divorced,Bachelor’s,East,679.3597495945278,15475.788625386434,122.4651215683472,40.13838950686621,45,No,Postpaid,3,9,Data-Only Plan,Night,99,2,Debit Card,Late by <5 Days,293.3657636948759,880,3,Moderate,6,Low,High-Value
CUST_00482,27,Non-Binary,Student,<$50K,4,Divorced,Master’s,North,379.6145267478305,15848.60730710146,5.797928488324698,7.975122312275133,45,No,Corporate Plan,0,4,Data-Only Plan,Morning,48,8,Debit Card,Late by >5 Days,397.9565712100782,515,8,Moderate,0,High,Low-Value
CUST_00483,36,Male,Retired,$50K–$100K,3,Single,PhD,East,421.2173947131552,6239.390684384344,24.175327165860796,24.688359023327703,49,No,Family Plan,4,5,Voice Plan,Night,200,8,Net Banking,On Time,237.53949002512192,87,3,Moderate,0,Low,Mid-Value
CUST_00484,49,Male,Unemployed,$50K–$100K,4,Divorced,High School,East,200.74493000520067,4880.688419331182,26.29215180346941,47.794583739820325,27,Yes,Postpaid,4,3,Voice-Data Plan,Night,257,0,Net Banking,On Time,396.6490383493675,662,4,Moderate,4,Low,Mid-Value
CUST_00485,18,Male,Professional,<$50K,2,Married,Master’s,South,295.31946868285206,1318.3697853552658,38.66744553728588,14.010018441062233,39,No,Family Plan,4,4,Voice Plan,Afternoon,177,2,UPI,On Time,179.94129887727738,175,7,High,7,Medium,Mid-Value
CUST_00486,22,Non-Binary,Student,<$50K,2,Divorced,Master’s,South,625.1411696322078,13904.783872822218,92.406956719308,11.971728945887644,40,No,Corporate Plan,1,8,Voice Plan,Morning,244,5,Net Banking,On Time,469.3800635818794,722,0,Low,8,High,High-Value
CUST_00487,62,Female,Student,<$50K,1,Single,PhD,North,461.50495574940805,2454.796910237241,150.67361120917067,57.09830093506945,13,No,Corporate Plan,4,4,Voice Plan,Morning,122,7,Net Banking,On Time,266.9642202495505,425,0,Moderate,5,High,Mid-Value
CUST_00488,21,Female,Retired,$50K–$100K,5,Single,Bachelor’s,South,785.5875487973653,8994.46283355259,181.2022287478513,13.383960145587611,23,No,Prepaid,4,9,Voice-Data Plan,Morning,341,3,Net Banking,On Time,297.97397539630714,770,8,High,9,Medium,High-Value
CUST_00489,33,Male,Professional,<$50K,4,Married,PhD,North,859.9557071914256,12431.961116347626,167.23913352656496,16.394196199359918,16,No,Family Plan,1,9,Voice Plan,Morning,170,4,Net Banking,Late by <5 Days,15.6807844022942,602,8,Low,7,Medium,High-Value
CUST_00490,41,Female,Retired,<$50K,1,Married,Master’s,West,564.5640973059219,18805.069953473863,40.18068648336103,58.20734039535594,30,No,Family Plan,2,6,Data-Only Plan,Night,332,8,Debit Card,On Time,85.13456856429713,770,3,High,5,Low,Low-Value
CUST_00491,33,Male,Professional,<$50K,5,Divorced,Master’s,North,770.3539274532562,6924.240602159604,88.78895989389584,44.34780564563651,4,Yes,Postpaid,0,2,Data-Only Plan,Afternoon,135,5,Net Banking,Late by >5 Days,316.4669402355224,923,1,High,5,Low,Mid-Value
CUST_00492,19,Female,Professional,<$50K,4,Divorced,Bachelor’s,West,341.5592875348416,5745.671086483876,40.68290795394847,42.276195448388165,40,No,Family Plan,4,10,Data-Only Plan,Afternoon,58,6,Debit Card,On Time,209.93518589113563,702,8,Moderate,3,Low,Mid-Value
